Time,Strain,Metabolite,Concentration,Date,Number,OD600
30.5,152,Leucine,1.50,5.9.22,1,1.33141
30.5,152,Leucine,3.00,5.9.22,1,1.32124
30.5,152,Leucine,6.00,5.9.22,1,1.18051
30.5,152,Leucine,12.00,5.9.22,1,1.07428
30.5,152,Leucine,25.00,5.9.22,1,1.01688
30.5,152,Leucine,50.00,5.9.22,1,0.95478
30.5,152,Leucine,100.00,5.9.22,1,0.97914
31.0,WT,Leucine,0.00,5.9.22,1,1.15990
31.0,WT,Leucine,0.38,5.9.22,1,1.25567
31.0,WT,Leucine,0.75,5.9.22,1,1.24373
31.0,WT,Leucine,1.50,5.9.22,1,1.18967
31.0,WT,Leucine,3.00,5.9.22,1,1.12993
31.0,WT,Leucine,6.00,5.9.22,1,1.18137
31.0,WT,Leucine,12.00,5.9.22,1,1.15407
31.0,WT,Leucine,25.00,5.9.22,1,1.12107
31.0,WT,Leucine,50.00,5.9.22,1,1.04900
31.0,WT,Leucine,100.00,5.9.22,1,1.03753
31.0,152,Leucine,0.00,5.9.22,1,1.37097
31.0,152,Leucine,0.38,5.9.22,1,1.31043
31.0,152,Leucine,0.75,5.9.22,1,1.34213
31.0,152,Leucine,1.50,5.9.22,1,1.33103
31.0,152,Leucine,3.00,5.9.22,1,1.32287
31.0,152,Leucine,6.00,5.9.22,1,1.19743
31.0,152,Leucine,12.00,5.9.22,1,1.11247
31.0,152,Leucine,25.00,5.9.22,1,1.05263
31.0,152,Leucine,50.00,5.9.22,1,0.99187
31.0,152,Leucine,100.00,5.9.22,1,1.01553
31.5,WT,Leucine,0.00,5.9.22,1,1.15628
31.5,WT,Leucine,0.38,5.9.22,1,1.25894
31.5,WT,Leucine,0.75,5.9.22,1,1.24734
31.5,WT,Leucine,1.50,5.9.22,1,1.19211
31.5,WT,Leucine,3.00,5.9.22,1,1.12814
31.5,WT,Leucine,6.00,5.9.22,1,1.18081
31.5,WT,Leucine,12.00,5.9.22,1,1.16074
31.5,WT,Leucine,25.00,5.9.22,1,1.13754
31.5,WT,Leucine,50.00,5.9.22,1,1.06994
31.5,WT,Leucine,100.00,5.9.22,1,1.05988
31.5,152,Leucine,0.00,5.9.22,1,1.37128
31.5,152,Leucine,0.38,5.9.22,1,1.31064
31.5,152,Leucine,0.75,5.9.22,1,1.34278
31.5,152,Leucine,1.50,5.9.22,1,1.33111
31.5,152,Leucine,3.00,5.9.22,1,1.32321
31.5,152,Leucine,6.00,5.9.22,1,1.21034
31.5,152,Leucine,12.00,5.9.22,1,1.14714
31.5,152,Leucine,25.00,5.9.22,1,1.08931
31.5,152,Leucine,50.00,5.9.22,1,1.02864
31.5,152,Leucine,100.00,5.9.22,1,1.05298
32.0,WT,Leucine,0.00,5.9.22,1,1.15260
32.0,WT,Leucine,0.38,5.9.22,1,1.26140
32.0,WT,Leucine,0.75,5.9.22,1,1.24963
32.0,WT,Leucine,1.50,5.9.22,1,1.19460
32.0,WT,Leucine,3.00,5.9.22,1,1.12653
32.0,WT,Leucine,6.00,5.9.22,1,1.17760
32.0,WT,Leucine,12.00,5.9.22,1,1.16170
32.0,WT,Leucine,25.00,5.9.22,1,1.14713
32.0,WT,Leucine,50.00,5.9.22,1,1.08780
32.0,WT,Leucine,100.00,5.9.22,1,1.07697
32.0,152,Leucine,0.00,5.9.22,1,1.37027
32.0,152,Leucine,0.38,5.9.22,1,1.30983
32.0,152,Leucine,0.75,5.9.22,1,1.34140
32.0,152,Leucine,1.50,5.9.22,1,1.32963
32.0,152,Leucine,3.00,5.9.22,1,1.32207
32.0,152,Leucine,6.00,5.9.22,1,1.21590
32.0,152,Leucine,12.00,5.9.22,1,1.17467
32.0,152,Leucine,25.00,5.9.22,1,1.12480
32.0,152,Leucine,50.00,5.9.22,1,1.06243
32.0,152,Leucine,100.00,5.9.22,1,1.08640
32.5,WT,Leucine,0.00,5.9.22,1,1.15318
32.5,WT,Leucine,0.38,5.9.22,1,1.26728
32.5,WT,Leucine,0.75,5.9.22,1,1.25524
32.5,WT,Leucine,1.50,5.9.22,1,1.20041
32.5,WT,Leucine,3.00,5.9.22,1,1.12954
32.5,WT,Leucine,6.00,5.9.22,1,1.17761
32.5,WT,Leucine,12.00,5.9.22,1,1.16321
32.5,WT,Leucine,25.00,5.9.22,1,1.15551
32.5,WT,Leucine,50.00,5.9.22,1,1.10361
32.5,WT,Leucine,100.00,5.9.22,1,1.09214
32.5,152,Leucine,0.00,5.9.22,1,1.37171
32.5,152,Leucine,0.38,5.9.22,1,1.31068
32.5,152,Leucine,0.75,5.9.22,1,1.34361
32.5,152,Leucine,1.50,5.9.22,1,1.33148
32.5,152,Leucine,3.00,5.9.22,1,1.32411
32.5,152,Leucine,6.00,5.9.22,1,1.22198
32.5,152,Leucine,12.00,5.9.22,1,1.19704
32.5,152,Leucine,25.00,5.9.22,1,1.16028
32.5,152,Leucine,50.00,5.9.22,1,1.09888
32.5,152,Leucine,100.00,5.9.22,1,1.12314
33.0,WT,Leucine,0.00,5.9.22,1,1.15364
33.0,WT,Leucine,0.38,5.9.22,1,1.27114
33.0,WT,Leucine,0.75,5.9.22,1,1.25954
33.0,WT,Leucine,1.50,5.9.22,1,1.20594
33.0,WT,Leucine,3.00,5.9.22,1,1.13284
33.0,WT,Leucine,6.00,5.9.22,1,1.17764
33.0,WT,Leucine,12.00,5.9.22,1,1.16254
33.0,WT,Leucine,25.00,5.9.22,1,1.16021
33.0,WT,Leucine,50.00,5.9.22,1,1.11441
33.0,WT,Leucine,100.00,5.9.22,1,1.10151
33.0,152,Leucine,0.00,5.9.22,1,1.37281
33.0,152,Leucine,0.38,5.9.22,1,1.31178
33.0,152,Leucine,0.75,5.9.22,1,1.34431
33.0,152,Leucine,1.50,5.9.22,1,1.33244
33.0,152,Leucine,3.00,5.9.22,1,1.32561
33.0,152,Leucine,6.00,5.9.22,1,1.22398
33.0,152,Leucine,12.00,5.9.22,1,1.21224
33.0,152,Leucine,25.00,5.9.22,1,1.19191
33.0,152,Leucine,50.00,5.9.22,1,1.13411
33.0,152,Leucine,100.00,5.9.22,1,1.15801
33.5,WT,Leucine,0.00,5.9.22,1,1.15281
33.5,WT,Leucine,0.38,5.9.22,1,1.27301
33.5,WT,Leucine,0.75,5.9.22,1,1.26291
33.5,WT,Leucine,1.50,5.9.22,1,1.20984
33.5,WT,Leucine,3.00,5.9.22,1,1.13631
33.5,WT,Leucine,6.00,5.9.22,1,1.17884
33.5,WT,Leucine,12.00,5.9.22,1,1.16118
33.5,WT,Leucine,25.00,5.9.22,1,1.15988
33.5,WT,Leucine,50.00,5.9.22,1,1.11794
33.5,WT,Leucine,100.00,5.9.22,1,1.10624
33.5,152,Leucine,0.00,5.9.22,1,1.37251
33.5,152,Leucine,0.38,5.9.22,1,1.31208
33.5,152,Leucine,0.75,5.9.22,1,1.34424
33.5,152,Leucine,1.50,5.9.22,1,1.33238
33.5,152,Leucine,3.00,5.9.22,1,1.32558
33.5,152,Leucine,6.00,5.9.22,1,1.22571
33.5,152,Leucine,12.00,5.9.22,1,1.22074
33.5,152,Leucine,25.00,5.9.22,1,1.21518
33.5,152,Leucine,50.00,5.9.22,1,1.16511
33.5,152,Leucine,100.00,5.9.22,1,1.18944
34.0,WT,Leucine,0.00,5.9.22,1,1.15517
34.0,WT,Leucine,0.38,5.9.22,1,1.27597
34.0,WT,Leucine,0.75,5.9.22,1,1.26480
34.0,WT,Leucine,1.50,5.9.22,1,1.21290
34.0,WT,Leucine,3.00,5.9.22,1,1.13870
34.0,WT,Leucine,6.00,5.9.22,1,1.18067
34.0,WT,Leucine,12.00,5.9.22,1,1.16007
34.0,WT,Leucine,25.00,5.9.22,1,1.15813
34.0,WT,Leucine,50.00,5.9.22,1,1.11933
34.0,WT,Leucine,100.00,5.9.22,1,1.10623
34.0,152,Leucine,0.00,5.9.22,1,1.37237
34.0,152,Leucine,0.38,5.9.22,1,1.31207
34.0,152,Leucine,0.75,5.9.22,1,1.34430
34.0,152,Leucine,1.50,5.9.22,1,1.33200
34.0,152,Leucine,3.00,5.9.22,1,1.32550
34.0,152,Leucine,6.00,5.9.22,1,1.22650
34.0,152,Leucine,12.00,5.9.22,1,1.22577
34.0,152,Leucine,25.00,5.9.22,1,1.23007
34.0,152,Leucine,50.00,5.9.22,1,1.18940
34.0,152,Leucine,100.00,5.9.22,1,1.21513
34.5,WT,Leucine,0.00,5.9.22,1,1.15968
34.5,WT,Leucine,0.38,5.9.22,1,1.27804
34.5,WT,Leucine,0.75,5.9.22,1,1.26838
34.5,WT,Leucine,1.50,5.9.22,1,1.21708
34.5,WT,Leucine,3.00,5.9.22,1,1.14248
34.5,WT,Leucine,6.00,5.9.22,1,1.18471
34.5,WT,Leucine,12.00,5.9.22,1,1.15961
34.5,WT,Leucine,25.00,5.9.22,1,1.15658
34.5,WT,Leucine,50.00,5.9.22,1,1.11844
34.5,WT,Leucine,100.00,5.9.22,1,1.10464
34.5,152,Leucine,0.00,5.9.22,1,1.37318
34.5,152,Leucine,0.38,5.9.22,1,1.31248
34.5,152,Leucine,0.75,5.9.22,1,1.34554
34.5,152,Leucine,1.50,5.9.22,1,1.33318
34.5,152,Leucine,3.00,5.9.22,1,1.32661
34.5,152,Leucine,6.00,5.9.22,1,1.22708
34.5,152,Leucine,12.00,5.9.22,1,1.22978
34.5,152,Leucine,25.00,5.9.22,1,1.24161
34.5,152,Leucine,50.00,5.9.22,1,1.20674
34.5,152,Leucine,100.00,5.9.22,1,1.23471
35.0,WT,Leucine,0.00,5.9.22,1,1.16321
35.0,WT,Leucine,0.38,5.9.22,1,1.28058
35.0,WT,Leucine,0.75,5.9.22,1,1.27081
35.0,WT,Leucine,1.50,5.9.22,1,1.22074
35.0,WT,Leucine,3.00,5.9.22,1,1.14608
35.0,WT,Leucine,6.00,5.9.22,1,1.18791
35.0,WT,Leucine,12.00,5.9.22,1,1.16181
35.0,WT,Leucine,25.00,5.9.22,1,1.15598
35.0,WT,Leucine,50.00,5.9.22,1,1.11601
35.0,WT,Leucine,100.00,5.9.22,1,1.10408
35.0,152,Leucine,0.00,5.9.22,1,1.37314
35.0,152,Leucine,0.38,5.9.22,1,1.31271
35.0,152,Leucine,0.75,5.9.22,1,1.34564
35.0,152,Leucine,1.50,5.9.22,1,1.33291
35.0,152,Leucine,3.00,5.9.22,1,1.32638
35.0,152,Leucine,6.00,5.9.22,1,1.22764
35.0,152,Leucine,12.00,5.9.22,1,1.23218
35.0,152,Leucine,25.00,5.9.22,1,1.24801
35.0,152,Leucine,50.00,5.9.22,1,1.21878
35.0,152,Leucine,100.00,5.9.22,1,1.24684
35.5,WT,Leucine,0.00,5.9.22,1,1.16597
35.5,WT,Leucine,0.38,5.9.22,1,1.28233
35.5,WT,Leucine,0.75,5.9.22,1,1.27307
35.5,WT,Leucine,1.50,5.9.22,1,1.22367
35.5,WT,Leucine,3.00,5.9.22,1,1.14940
35.5,WT,Leucine,6.00,5.9.22,1,1.19187
35.5,WT,Leucine,12.00,5.9.22,1,1.16460
35.5,WT,Leucine,25.00,5.9.22,1,1.15597
35.5,WT,Leucine,50.00,5.9.22,1,1.11573
35.5,WT,Leucine,100.00,5.9.22,1,1.10340
35.5,152,Leucine,0.00,5.9.22,1,1.37377
35.5,152,Leucine,0.38,5.9.22,1,1.31320
35.5,152,Leucine,0.75,5.9.22,1,1.34550
35.5,152,Leucine,1.50,5.9.22,1,1.33357
35.5,152,Leucine,3.00,5.9.22,1,1.32733
35.5,152,Leucine,6.00,5.9.22,1,1.22937
35.5,152,Leucine,12.00,5.9.22,1,1.23357
35.5,152,Leucine,25.00,5.9.22,1,1.25323
35.5,152,Leucine,50.00,5.9.22,1,1.22683
35.5,152,Leucine,100.00,5.9.22,1,1.25617
36.0,WT,Leucine,0.00,5.9.22,1,1.16934
36.0,WT,Leucine,0.38,5.9.22,1,1.28401
36.0,WT,Leucine,0.75,5.9.22,1,1.27531
36.0,WT,Leucine,1.50,5.9.22,1,1.22621
36.0,WT,Leucine,3.00,5.9.22,1,1.15214
36.0,WT,Leucine,6.00,5.9.22,1,1.19504
36.0,WT,Leucine,12.00,5.9.22,1,1.16568
36.0,WT,Leucine,25.00,5.9.22,1,1.15568
36.0,WT,Leucine,50.00,5.9.22,1,1.11518
36.0,WT,Leucine,100.00,5.9.22,1,1.10204
36.0,152,Leucine,0.00,5.9.22,1,1.37378
36.0,152,Leucine,0.38,5.9.22,1,1.31334
36.0,152,Leucine,0.75,5.9.22,1,1.34571
36.0,152,Leucine,1.50,5.9.22,1,1.33394
36.0,152,Leucine,3.00,5.9.22,1,1.32758
36.0,152,Leucine,6.00,5.9.22,1,1.22901
36.0,152,Leucine,12.00,5.9.22,1,1.23421
36.0,152,Leucine,25.00,5.9.22,1,1.25561
36.0,152,Leucine,50.00,5.9.22,1,1.23254
36.0,152,Leucine,100.00,5.9.22,1,1.26064
36.5,WT,Leucine,0.00,5.9.22,1,1.17233
36.5,WT,Leucine,0.38,5.9.22,1,1.28610
36.5,WT,Leucine,0.75,5.9.22,1,1.27697
36.5,WT,Leucine,1.50,5.9.22,1,1.22813
36.5,WT,Leucine,3.00,5.9.22,1,1.15533
36.5,WT,Leucine,6.00,5.9.22,1,1.19833
36.5,WT,Leucine,12.00,5.9.22,1,1.16993
36.5,WT,Leucine,25.00,5.9.22,1,1.15657
36.5,WT,Leucine,50.00,5.9.22,1,1.11480
36.5,WT,Leucine,100.00,5.9.22,1,1.10237
36.5,152,Leucine,0.00,5.9.22,1,1.37393
36.5,152,Leucine,0.38,5.9.22,1,1.31367
36.5,152,Leucine,0.75,5.9.22,1,1.34580
36.5,152,Leucine,1.50,5.9.22,1,1.33443
36.5,152,Leucine,3.00,5.9.22,1,1.32797
36.5,152,Leucine,6.00,5.9.22,1,1.22940
36.5,152,Leucine,12.00,5.9.22,1,1.23560
36.5,152,Leucine,25.00,5.9.22,1,1.25737
36.5,152,Leucine,50.00,5.9.22,1,1.23557
36.5,152,Leucine,100.00,5.9.22,1,1.26383
37.0,WT,Leucine,0.00,5.9.22,1,1.17368
37.0,WT,Leucine,0.38,5.9.22,1,1.28708
37.0,WT,Leucine,0.75,5.9.22,1,1.27884
37.0,WT,Leucine,1.50,5.9.22,1,1.23061
37.0,WT,Leucine,3.00,5.9.22,1,1.15851
37.0,WT,Leucine,6.00,5.9.22,1,1.20111
37.0,WT,Leucine,12.00,5.9.22,1,1.17251
37.0,WT,Leucine,25.00,5.9.22,1,1.15894
37.0,WT,Leucine,50.00,5.9.22,1,1.11571
37.0,WT,Leucine,100.00,5.9.22,1,1.10248
37.0,152,Leucine,0.00,5.9.22,1,1.37391
37.0,152,Leucine,0.38,5.9.22,1,1.31374
37.0,152,Leucine,0.75,5.9.22,1,1.34581
37.0,152,Leucine,1.50,5.9.22,1,1.33441
37.0,152,Leucine,3.00,5.9.22,1,1.32874
37.0,152,Leucine,6.00,5.9.22,1,1.23041
37.0,152,Leucine,12.00,5.9.22,1,1.23644
37.0,152,Leucine,25.00,5.9.22,1,1.25934
37.0,152,Leucine,50.00,5.9.22,1,1.23831
37.0,152,Leucine,100.00,5.9.22,1,1.26674
37.5,WT,Leucine,0.00,5.9.22,1,1.17611
37.5,WT,Leucine,0.38,5.9.22,1,1.28938
37.5,WT,Leucine,0.75,5.9.22,1,1.28038
37.5,WT,Leucine,1.50,5.9.22,1,1.23221
37.5,WT,Leucine,3.00,5.9.22,1,1.16014
37.5,WT,Leucine,6.00,5.9.22,1,1.20371
37.5,WT,Leucine,12.00,5.9.22,1,1.17428
37.5,WT,Leucine,25.00,5.9.22,1,1.15874
37.5,WT,Leucine,50.00,5.9.22,1,1.11564
37.5,WT,Leucine,100.00,5.9.22,1,1.10244
37.5,152,Leucine,0.00,5.9.22,1,1.37381
37.5,152,Leucine,0.38,5.9.22,1,1.31404
37.5,152,Leucine,0.75,5.9.22,1,1.34618
37.5,152,Leucine,1.50,5.9.22,1,1.33458
37.5,152,Leucine,3.00,5.9.22,1,1.32824
37.5,152,Leucine,6.00,5.9.22,1,1.23028
37.5,152,Leucine,12.00,5.9.22,1,1.23674
37.5,152,Leucine,25.00,5.9.22,1,1.26011
37.5,152,Leucine,50.00,5.9.22,1,1.23921
37.5,152,Leucine,100.00,5.9.22,1,1.26798
38.0,WT,Leucine,0.00,5.9.22,1,1.17930
38.0,WT,Leucine,0.38,5.9.22,1,1.29080
38.0,WT,Leucine,0.75,5.9.22,1,1.28143
38.0,WT,Leucine,1.50,5.9.22,1,1.23407
38.0,WT,Leucine,3.00,5.9.22,1,1.16227
38.0,WT,Leucine,6.00,5.9.22,1,1.20657
38.0,WT,Leucine,12.00,5.9.22,1,1.17657
38.0,WT,Leucine,25.00,5.9.22,1,1.15950
38.0,WT,Leucine,50.00,5.9.22,1,1.11413
38.0,WT,Leucine,100.00,5.9.22,1,1.10300
38.0,152,Leucine,0.00,5.9.22,1,1.37410
38.0,152,Leucine,0.38,5.9.22,1,1.31433
38.0,152,Leucine,0.75,5.9.22,1,1.34650
38.0,152,Leucine,1.50,5.9.22,1,1.33467
38.0,152,Leucine,3.00,5.9.22,1,1.32880
38.0,152,Leucine,6.00,5.9.22,1,1.23163
38.0,152,Leucine,12.00,5.9.22,1,1.23837
38.0,152,Leucine,25.00,5.9.22,1,1.26180
38.0,152,Leucine,50.00,5.9.22,1,1.24077
38.0,152,Leucine,100.00,5.9.22,1,1.26980
38.5,WT,Leucine,0.00,5.9.22,1,1.18002
38.5,WT,Leucine,0.38,5.9.22,1,1.29179
38.5,WT,Leucine,0.75,5.9.22,1,1.28296
38.5,WT,Leucine,1.50,5.9.22,1,1.23519
38.5,WT,Leucine,3.00,5.9.22,1,1.16419
38.5,WT,Leucine,6.00,5.9.22,1,1.20889
38.5,WT,Leucine,12.00,5.9.22,1,1.17886
38.5,WT,Leucine,25.00,5.9.22,1,1.16052
38.5,WT,Leucine,50.00,5.9.22,1,1.11512
38.5,WT,Leucine,100.00,5.9.22,1,1.10406
38.5,152,Leucine,0.00,5.9.22,1,1.37452
38.5,152,Leucine,0.38,5.9.22,1,1.31466
38.5,152,Leucine,0.75,5.9.22,1,1.34639
38.5,152,Leucine,1.50,5.9.22,1,1.33492
38.5,152,Leucine,3.00,5.9.22,1,1.32972
38.5,152,Leucine,6.00,5.9.22,1,1.23212
38.5,152,Leucine,12.00,5.9.22,1,1.23836
38.5,152,Leucine,25.00,5.9.22,1,1.26296
38.5,152,Leucine,50.00,5.9.22,1,1.24202
38.5,152,Leucine,100.00,5.9.22,1,1.27072
39.0,WT,Leucine,0.00,5.9.22,1,1.18353
39.0,WT,Leucine,0.38,5.9.22,1,1.29403
39.0,WT,Leucine,0.75,5.9.22,1,1.28397
39.0,WT,Leucine,1.50,5.9.22,1,1.23633
39.0,WT,Leucine,3.00,5.9.22,1,1.16543
39.0,WT,Leucine,6.00,5.9.22,1,1.21117
39.0,WT,Leucine,12.00,5.9.22,1,1.17953
39.0,WT,Leucine,25.00,5.9.22,1,1.16097
39.0,WT,Leucine,50.00,5.9.22,1,1.11387
39.0,WT,Leucine,100.00,5.9.22,1,1.10480
39.0,152,Leucine,0.00,5.9.22,1,1.37393
39.0,152,Leucine,0.38,5.9.22,1,1.31420
39.0,152,Leucine,0.75,5.9.22,1,1.34653
39.0,152,Leucine,1.50,5.9.22,1,1.33477
39.0,152,Leucine,3.00,5.9.22,1,1.32883
39.0,152,Leucine,6.00,5.9.22,1,1.23170
39.0,152,Leucine,12.00,5.9.22,1,1.23893
39.0,152,Leucine,25.00,5.9.22,1,1.26247
39.0,152,Leucine,50.00,5.9.22,1,1.24217
39.0,152,Leucine,100.00,5.9.22,1,1.27113
39.5,WT,Leucine,0.00,5.9.22,1,1.18733
39.5,WT,Leucine,0.38,5.9.22,1,1.29680
39.5,WT,Leucine,0.75,5.9.22,1,1.28630
39.5,WT,Leucine,1.50,5.9.22,1,1.23887
39.5,WT,Leucine,3.00,5.9.22,1,1.16820
39.5,WT,Leucine,6.00,5.9.22,1,1.21377
39.5,WT,Leucine,12.00,5.9.22,1,1.18330
39.5,WT,Leucine,25.00,5.9.22,1,1.16290
39.5,WT,Leucine,50.00,5.9.22,1,1.11523
39.5,WT,Leucine,100.00,5.9.22,1,1.10580
39.5,152,Leucine,0.00,5.9.22,1,1.37480
39.5,152,Leucine,0.38,5.9.22,1,1.31500
39.5,152,Leucine,0.75,5.9.22,1,1.34760
39.5,152,Leucine,1.50,5.9.22,1,1.33577
39.5,152,Leucine,3.00,5.9.22,1,1.33007
39.5,152,Leucine,6.00,5.9.22,1,1.23283
39.5,152,Leucine,12.00,5.9.22,1,1.24017
39.5,152,Leucine,25.00,5.9.22,1,1.26417
39.5,152,Leucine,50.00,5.9.22,1,1.24403
39.5,152,Leucine,100.00,5.9.22,1,1.27270
40.0,WT,Leucine,0.00,5.9.22,1,1.18764
40.0,WT,Leucine,0.38,5.9.22,1,1.29828
40.0,WT,Leucine,0.75,5.9.22,1,1.28731
40.0,WT,Leucine,1.50,5.9.22,1,1.23974
40.0,WT,Leucine,3.00,5.9.22,1,1.16991
40.0,WT,Leucine,6.00,5.9.22,1,1.21594
40.0,WT,Leucine,12.00,5.9.22,1,1.18458
40.0,WT,Leucine,25.00,5.9.22,1,1.16444
40.0,WT,Leucine,50.00,5.9.22,1,1.11624
40.0,WT,Leucine,100.00,5.9.22,1,1.10578
40.0,152,Leucine,0.00,5.9.22,1,1.37478
40.0,152,Leucine,0.38,5.9.22,1,1.31514
40.0,152,Leucine,0.75,5.9.22,1,1.34741
40.0,152,Leucine,1.50,5.9.22,1,1.33611
40.0,152,Leucine,3.00,5.9.22,1,1.33038
40.0,152,Leucine,6.00,5.9.22,1,1.23314
40.0,152,Leucine,12.00,5.9.22,1,1.24051
40.0,152,Leucine,25.00,5.9.22,1,1.26414
40.0,152,Leucine,50.00,5.9.22,1,1.24388
40.0,152,Leucine,100.00,5.9.22,1,1.27248
40.5,WT,Leucine,0.00,5.9.22,1,1.19142
40.5,WT,Leucine,0.38,5.9.22,1,1.30169
40.5,WT,Leucine,0.75,5.9.22,1,1.28959
40.5,WT,Leucine,1.50,5.9.22,1,1.24212
40.5,WT,Leucine,3.00,5.9.22,1,1.17206
40.5,WT,Leucine,6.00,5.9.22,1,1.21856
40.5,WT,Leucine,12.00,5.9.22,1,1.18652
40.5,WT,Leucine,25.00,5.9.22,1,1.16502
40.5,WT,Leucine,50.00,5.9.22,1,1.11682
40.5,WT,Leucine,100.00,5.9.22,1,1.10659
40.5,152,Leucine,0.00,5.9.22,1,1.37552
40.5,152,Leucine,0.38,5.9.22,1,1.31599
40.5,152,Leucine,0.75,5.9.22,1,1.34842
40.5,152,Leucine,1.50,5.9.22,1,1.33702
40.5,152,Leucine,3.00,5.9.22,1,1.33146
40.5,152,Leucine,6.00,5.9.22,1,1.23546
40.5,152,Leucine,12.00,5.9.22,1,1.24186
40.5,152,Leucine,25.00,5.9.22,1,1.26619
40.5,152,Leucine,50.00,5.9.22,1,1.24582
40.5,152,Leucine,100.00,5.9.22,1,1.27362
41.0,WT,Leucine,0.00,5.9.22,1,1.19493
41.0,WT,Leucine,0.38,5.9.22,1,1.30413
41.0,WT,Leucine,0.75,5.9.22,1,1.29153
41.0,WT,Leucine,1.50,5.9.22,1,1.24320
41.0,WT,Leucine,3.00,5.9.22,1,1.17310
41.0,WT,Leucine,6.00,5.9.22,1,1.22020
41.0,WT,Leucine,12.00,5.9.22,1,1.18813
41.0,WT,Leucine,25.00,5.9.22,1,1.16617
41.0,WT,Leucine,50.00,5.9.22,1,1.11747
41.0,WT,Leucine,100.00,5.9.22,1,1.10737
41.0,152,Leucine,0.00,5.9.22,1,1.37563
41.0,152,Leucine,0.38,5.9.22,1,1.31627
41.0,152,Leucine,0.75,5.9.22,1,1.34893
41.0,152,Leucine,1.50,5.9.22,1,1.33720
41.0,152,Leucine,3.00,5.9.22,1,1.33153
41.0,152,Leucine,6.00,5.9.22,1,1.23577
41.0,152,Leucine,12.00,5.9.22,1,1.24290
41.0,152,Leucine,25.00,5.9.22,1,1.26670
41.0,152,Leucine,50.00,5.9.22,1,1.24647
41.0,152,Leucine,100.00,5.9.22,1,1.27403
41.5,WT,Leucine,0.00,5.9.22,1,1.19723
41.5,WT,Leucine,0.38,5.9.22,1,1.30470
41.5,WT,Leucine,0.75,5.9.22,1,1.29230
41.5,WT,Leucine,1.50,5.9.22,1,1.24433
41.5,WT,Leucine,3.00,5.9.22,1,1.17463
41.5,WT,Leucine,6.00,5.9.22,1,1.22107
41.5,WT,Leucine,12.00,5.9.22,1,1.18940
41.5,WT,Leucine,25.00,5.9.22,1,1.16703
41.5,WT,Leucine,50.00,5.9.22,1,1.11660
41.5,WT,Leucine,100.00,5.9.22,1,1.10703
41.5,152,Leucine,0.00,5.9.22,1,1.37550
41.5,152,Leucine,0.38,5.9.22,1,1.31620
41.5,152,Leucine,0.75,5.9.22,1,1.34830
41.5,152,Leucine,1.50,5.9.22,1,1.33700
41.5,152,Leucine,3.00,5.9.22,1,1.33153
41.5,152,Leucine,6.00,5.9.22,1,1.23587
41.5,152,Leucine,12.00,5.9.22,1,1.24347
41.5,152,Leucine,25.00,5.9.22,1,1.26707
41.5,152,Leucine,50.00,5.9.22,1,1.24767
41.5,152,Leucine,100.00,5.9.22,1,1.27453
42.0,WT,Leucine,0.00,5.9.22,1,1.19900
42.0,WT,Leucine,0.38,5.9.22,1,1.30727
42.0,WT,Leucine,0.75,5.9.22,1,1.29447
42.0,WT,Leucine,1.50,5.9.22,1,1.24593
42.0,WT,Leucine,3.00,5.9.22,1,1.17570
42.0,WT,Leucine,6.00,5.9.22,1,1.22303
42.0,WT,Leucine,12.00,5.9.22,1,1.19113
42.0,WT,Leucine,25.00,5.9.22,1,1.16797
42.0,WT,Leucine,50.00,5.9.22,1,1.11797
42.0,WT,Leucine,100.00,5.9.22,1,1.10780
42.0,152,Leucine,0.00,5.9.22,1,1.37553
42.0,152,Leucine,0.38,5.9.22,1,1.31653
42.0,152,Leucine,0.75,5.9.22,1,1.34897
42.0,152,Leucine,1.50,5.9.22,1,1.33770
42.0,152,Leucine,3.00,5.9.22,1,1.33247
42.0,152,Leucine,6.00,5.9.22,1,1.23700
42.0,152,Leucine,12.00,5.9.22,1,1.24383
42.0,152,Leucine,25.00,5.9.22,1,1.26797
42.0,152,Leucine,50.00,5.9.22,1,1.24787
42.0,152,Leucine,100.00,5.9.22,1,1.27463
42.5,WT,Leucine,0.00,5.9.22,1,1.20157
42.5,WT,Leucine,0.38,5.9.22,1,1.31027
42.5,WT,Leucine,0.75,5.9.22,1,1.29620
42.5,WT,Leucine,1.50,5.9.22,1,1.24693
42.5,WT,Leucine,3.00,5.9.22,1,1.17643
42.5,WT,Leucine,6.00,5.9.22,1,1.22387
42.5,WT,Leucine,12.00,5.9.22,1,1.19223
42.5,WT,Leucine,25.00,5.9.22,1,1.16853
42.5,WT,Leucine,50.00,5.9.22,1,1.11880
42.5,WT,Leucine,100.00,5.9.22,1,1.10837
42.5,152,Leucine,0.00,5.9.22,1,1.37560
42.5,152,Leucine,0.38,5.9.22,1,1.31673
42.5,152,Leucine,0.75,5.9.22,1,1.34877
42.5,152,Leucine,1.50,5.9.22,1,1.33760
42.5,152,Leucine,3.00,5.9.22,1,1.33257
42.5,152,Leucine,6.00,5.9.22,1,1.23790
42.5,152,Leucine,12.00,5.9.22,1,1.24517
42.5,152,Leucine,25.00,5.9.22,1,1.26910
42.5,152,Leucine,50.00,5.9.22,1,1.24887
42.5,152,Leucine,100.00,5.9.22,1,1.27530
43.0,WT,Leucine,0.00,5.9.22,1,1.20473
43.0,WT,Leucine,0.38,5.9.22,1,1.31290
43.0,WT,Leucine,0.75,5.9.22,1,1.29823
